sos_id,AVAPPDATE,AVAPPTYPE,AVRECVDATE,AVSENTDATE,PARTYAFFIL,PHONE
OH0011641435,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011637632,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011641776,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0021564103,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0012983737,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011642172,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011642163,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0018749066,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011642527,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011642816,8/7/2020,WITHDRAWN,/  /,/  /,---,
OH0021411153,8/3/2020,WITHDRAWN,/  /,/  /,---,
OH0015989771,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011643188,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0023794299,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011643607,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011643680,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0020833662,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011643762,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011643900,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011644137,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011644403,8/24/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011644404,8/24/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011644436,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011644885,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011644941,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011644950,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0018600611,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011683650,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0013312557,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0020528931,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011645954,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0020877772,6/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011646032,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011646103,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0018676760,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011646401,7/24/2020,WITHDRAWN,/  /,/  /,---,
OH0011646649,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0021658362,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011646918,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011647275,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011647278,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0020185505,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011647637,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0024948155,8/7/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011647878,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011647903,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011647964,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011647994,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0019745917,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011648533,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011648561,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0011648571,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0011654768,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011648684,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011648674,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0018569698,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0025144339,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011649129,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011649585,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0024608153,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0020840820,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011650322,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0025073903,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011650406,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011650409,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0018604428,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0023371477,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011651004,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0022104383,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0015704951,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011651795,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0015960122,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0018292433,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011652135,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011652165,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0018818714,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011648630,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0018635453,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011652607,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011654723,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0018049032,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0024376915,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0025067916,4/22/2020,WITHDRAWN,/  /,/  /,---,
OH0011653011,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011653013,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011653015,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011653116,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0020297567,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0024460407,08/17/0220,WITHDRAWN,/  /,/  /,---,
OH0024043244,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011654112,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011654184,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011654471,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0023055205,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011654861,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011655101,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011655144,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0022951076,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011655171,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0017912297,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011655231,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011655654,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0020969656,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0024586288,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0022675360,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0019436236,8/3/2020,WITHDRAWN,/  /,/  /,---,
OH0011656940,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0024043349,4/28/2020,WITHDRAWN,/  /,/  /,---,
OH0011663568,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011657332,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0020122232,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011657577,8/12/2020,WITHDRAWN,/  /,/  /,DEM,
OH0011657616,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0021944523,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0019942007,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0017912690,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011658084,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011658629,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011658706,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011680674,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011658867,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0015989328,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011659741,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0023312243,8/14/2020,WITHDRAWN,/  /,/  /,REP,
OH0022917413,8/14/2020,WITHDRAWN,/  /,/  /,NON,
OH0011661932,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0012744980,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0021421342,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0011663614,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0011662772,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0025486424,2/11/2020,WITHDRAWN,/  /,/  /,---,
OH0015592922,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011675276,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0024436081,3/16/2020,WITHDRAWN,/  /,/  /,REP,
OH0011676593,7/22/2020,WITHDRAWN,/  /,/  /,---,
OH0011680048,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0025620509,7/15/2020,WITHDRAWN,/  /,/  /,---,
OH0011680469,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011680547,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011684926,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0015537899,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011681711,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0023819760,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0011682988,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0011683143,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0021709670,8/19/2020,WITHDRAWN,/  /,/  /,---,419.575.1994
OH0011019592,8/18/2020,WITHDRAWN,/  /,/  /,---,419.596.3082
OH0011029626,8/18/2020,WITHDRAWN,/  /,/  /,---, 
OH0011017259,8/18/2020,WITHDRAWN,/  /,/  /,---,419.523.5835
OH0011015226,8/13/2020,WITHDRAWN,/  /,/  /,---,419.233.2709
OH0011018354,8/13/2020,WITHDRAWN,/  /,/  /,---,419.456.3226
OH0011015793,8/12/2020,WITHDRAWN,/  /,/  /,---,419.523.4036
OH0016060231,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016051557,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016051553,8/18/2020,WITHDRAWN,/  /,/  /,DEM,
OH0019911802,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0023397784,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016047320,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016054095,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0019910510,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016079790,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016066315,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016073446,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0021159553,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0016079106,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016052086,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0016084245,8/11/2020,WITHDRAWN,/  /,/  /,DEM,
OH0019912298,7/31/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016088766,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016087410,8/11/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016065627,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016055467,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0016091474,7/31/2020,WITHDRAWN,/  /,/  /,---,
OH0016063120,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0016070455,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016070453,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0025084057,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016061387,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016072868,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016047879,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0016084914,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0016044088,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016058550,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016045353,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016071160,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0022255589,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0023674675,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016057259,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016073026,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016073025,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016057963,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0016077655,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0016085904,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016075001,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0023566337,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016062729,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016044646,8/21/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016080228,7/28/2020,WITHDRAWN,/  /,/  /,REP,
OH0016080227,7/28/2020,WITHDRAWN,/  /,/  /,REP,
OH0021003114,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016070682,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016061752,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0023559365,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016063491,8/24/2020,WITHDRAWN,/  /,/  /,REP,
OH0019906130,7/31/2020,WITHDRAWN,/  /,/  /,---,
OH0016048891,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016071464,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0019911808,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016071815,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0016089779,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016044119,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0016044120,8/10/2020,WITHDRAWN,/  /,/  /,---,
OH0022952397,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016080686,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016084050,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0016088851,8/14/2020,WITHDRAWN,/  /,/  /,DEM,
OH0020724322,8/19/2020,WITHDRAWN,/  /,/  /,---,
OH0016058460,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016059284,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0020963471,8/18/2020,WITHDRAWN,/  /,/  /,DEM,
OH0020171950,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016044160,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016068012,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0016070078,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0016050023,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0016066210,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016053028,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0022590531,8/7/2020,WITHDRAWN,/  /,/  /,---,
OH0016076769,7/30/2020,WITHDRAWN,/  /,/  /,---,
OH0016060389,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0021165038,8/14/2020,WITHDRAWN,/  /,/  /,DEM,
OH0021367719,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016086143,7/30/2020,WITHDRAWN,/  /,/  /,REP,
OH0016057505,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0024259879,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016057098,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016085406,7/30/2020,WITHDRAWN,/  /,/  /,---,
OH0019910798,8/11/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016060698,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016088717,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016064241,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016064204,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016090271,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0019987295,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0016066383,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0024691261,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0016091434,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0025165600,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0025187170,7/30/2020,WITHDRAWN,/  /,/  /,REP,
OH0016048937,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0016049893,8/12/2020,WITHDRAWN,/  /,/  /,---,
OH0019911556,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016090632,8/19/2020,WITHDRAWN,/  /,/  /,---,
OH0022137397,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0019906122,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0020407884,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016086762,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016060900,8/11/2020,WITHDRAWN,/  /,/  /,---,
OH0016047952,8/14/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016065902,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0020210693,7/31/2020,WITHDRAWN,/  /,/  /,---,
OH0016076041,7/30/2020,WITHDRAWN,/  /,/  /,REP,
OH0016060725,8/14/2020,WITHDRAWN,/  /,/  /,---,
OH0016054999,8/17/2020,WITHDRAWN,/  /,/  /,REP,
OH0020626532,8/10/2020,WITHDRAWN,/  /,/  /,DEM,
OH0016090760,8/18/2020,WITHDRAWN,/  /,/  /,---,
OH0022255641,8/24/2020,WITHDRAWN,/  /,/  /,---,
OH0016078591,8/19/2020,WITHDRAWN,/  /,/  /,---,
OH0024526289,7/30/2020,WITHDRAWN,/  /,/  /,REP,
OH0016050037,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0016070943,8/17/2020,WITHDRAWN,/  /,/  /,DEM,
OH0018580448,8/21/2020,WITHDRAWN,/  /,/  /,---,
OH0016088665,8/17/2020,WITHDRAWN,/  /,/  /,---,
OH0023038630,8/18/2020,WITHDRAWN,/  /,/  /,DEM,
OH0014080391,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014066923,8/14/2020,WITHDRAWN,/  /,/  /,DEM,419.937.7755
OH0014067477,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014102642,8/20/2020,WITHDRAWN,/  /,/  /,---,567.278.2671
OH0014067645,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0021516079,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0014068119,8/21/2020,WITHDRAWN,/  /,/  /,---,567.278.0001
OH0014068335,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0017792264,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014102712,8/14/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014070003,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0023986212,8/12/2020,WITHDRAWN,/  /,/  /,---,567.245.5225
OH0014070296,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0022059344,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0014076623,8/13/2020,WITHDRAWN,/  /,/  /,---,419.618.1004
OH0023428897,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0024442398,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0024996503,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014101256,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014067261,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014071547,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0024671215,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0014071777,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014072042,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0015885334,8/19/2020,WITHDRAWN,/  /,/  /,DEM,419.436.9185
OH0014072800,8/10/2020,WITHDRAWN,/  /,/  /,---,419.603.8934
OH0014072936,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0018658105,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0020924649,8/17/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014073625,8/13/2020,WITHDRAWN,/  /,/  /,---,419.448.0527
OH0014073674,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0023617318,8/17/2020,WITHDRAWN,/  /,/  /,---,419.618.1449
OH0014075627,8/21/2020,WITHDRAWN,/  /,/  /,---, 
OH0018682332,8/13/2020,WITHDRAWN,/  /,/  /,---,567.207.7093
OH0025358072,8/19/2020,WITHDRAWN,/  /,/  /,---,419.619.0665
OH0014075014,8/20/2020,WITHDRAWN,/  /,/  /,REP, 
OH0019761035,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0019459966,8/13/2020,WITHDRAWN,/  /,/  /,---,567.938.6016
OH0014075562,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014075577,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0023189029,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014102194,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014079663,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0018203355,8/13/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014077401,8/13/2020,WITHDRAWN,/  /,/  /,---,419.937.4834
OH0014078074,8/24/2020,WITHDRAWN,/  /,/  /,---,419.595.2064
OH0014078317,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0021265833,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014078406,8/24/2020,WITHDRAWN,/  /,/  /,DEM,419.435.1051
OH0014078898,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014078903,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014079163,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014079169,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014101224,8/20/2020,WITHDRAWN,/  /,/  /,DEM,419.934.3019
OH0014080092,8/18/2020,WITHDRAWN,/  /,/  /,---,419.448.0622
OH0014080077,8/13/2020,WITHDRAWN,/  /,/  /,---,419.448.0622
OH0025327081,8/20/2020,WITHDRAWN,/  /,/  /,---, 
OH0014102666,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014080156,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014080377,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014081123,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0022632174,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0025057551,8/19/2020,WITHDRAWN,/  /,/  /,---,419.618.7732
OH0014081801,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0023459816,8/10/2020,WITHDRAWN,/  /,/  /,---,567.938.7710
OH0014083088,8/14/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014083107,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0014083602,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0015887731,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0014083763,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0015886003,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0024362192,8/13/2020,WITHDRAWN,/  /,/  /,---,567.202.5685
OH0014084498,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0022133250,8/17/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014084901,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014085152,8/12/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0023472068,8/14/2020,WITHDRAWN,/  /,/  /,---,419.619.4933
OH0021873139,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014101359,8/19/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0015926138,8/7/2020,WITHDRAWN,/  /,/  /,---, 
OH0014082140,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0019024482,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014085748,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0020254510,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014086502,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0021493037,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0014086845,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0014087023,8/13/2020,WITHDRAWN,/  /,/  /,---,419.619.4287
OH0023236222,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014102668,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0014088115,8/12/2020,WITHDRAWN,/  /,/  /,---,419.447.8503
OH0018738589,7/16/2020,WITHDRAWN,/  /,/  /,REP, 
OH0014089329,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0024440680,8/14/2020,WITHDRAWN,/  /,/  /,---,567.938.1475
OH0024862145,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0015883381,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014091084,8/13/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014091331,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0014091746,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0014092385,8/12/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014092935,8/21/2020,WITHDRAWN,/  /,/  /,---,419.447.8545
OH0014093127,8/17/2020,WITHDRAWN,/  /,/  /,---,419.443.1657
OH0014093139,8/17/2020,WITHDRAWN,/  /,/  /,---,419.443.1657
OH0014093212,8/17/2020,WITHDRAWN,/  /,/  /,DEM,419.927.2655
OH0019438547,8/12/2020,WITHDRAWN,/  /,/  /,---,419.307.0309
OH0014100676,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0014093974,8/19/2020,WITHDRAWN,/  /,/  /,NON, 
OH0025192896,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0021256188,8/20/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014094654,8/17/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0022287050,8/20/2020,WITHDRAWN,/  /,/  /,DEM,567.938.1199
OH0024767654,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0025025683,8/19/2020,WITHDRAWN,/  /,/  /,---,216.317.6557
OH0023189997,8/14/2020,WITHDRAWN,/  /,/  /,---, 
OH0018606971,8/17/2020,WITHDRAWN,/  /,/  /,---,567.938.1379
OH0014096361,8/12/2020,WITHDRAWN,/  /,/  /,---, 
OH0023703871,8/19/2020,WITHDRAWN,/  /,/  /,---, 
OH0016031498,8/20/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0024502512,8/13/2020,WITHDRAWN,/  /,/  /,---, 
OH0016920596,8/19/2020,WITHDRAWN,/  /,/  /,DEM, 
OH0014100398,8/17/2020,WITHDRAWN,/  /,/  /,---, 
OH0014099568,8/17/2020,WITHDRAWN,/  /,/  /,---, 
